label,rating,review
positive,5,I always get the glass screen protector for my phones - well worth the cost!
positive,5,Best protection and doesn't peel off| Leaves room for case too|
positive,5,The best screen protector I have ever had| Look shiny and never gets scratches|
positive,5,This is a great way to protect the glass screen on a phone with lifetime wary|
positive,5,Much better than IPhone| Superior camera and battery life|
positive,5,Does it's job| Helps make viewing easier| Also| keeps screen in good shape|
positive,4,Great product| No cracks or scratches on the screen itself|
positive,5,Great protector| hasn't scratched or peeled| Would highly recommend|
positive,5,Better to be safe than sorry| Can't beat the extra protection and easy to clean
positive,5,Great product| I had geek squad install screen| Very happy with my purchase|
positive,5,Very happy with this phone| never drop a call| and the game screen is great|
positive,5,Like the way it protects my phone it has kept it from getting scratched|
positive,5,awesome screen cover dont even know its there very strong and scratch resisitant
negtive,2,I applied this screen protector and two days later the sides lifted| Sucks
positive,5,Best Buy was very helpful installing the screen protector|
positive,4,I love that this helps protect the front of the phone|
positive,5,For every single phone i have ever bought| this product protects the best!
positive,5,Great protection| You don't even know it's there| Touch still works fine|
positive,4,Zagg make a great product| and I'm glad it has protected my phone from scratches|
negtive,1,Garbage quality| Contour is horrible| Doesn't fit cracks right away!
positive,5,This has bn a life saver each time it cracked and not my phone glass! Love it
positive,5,Perfect! Protection when you need it| Almost invidable| Like it's not even there|
positive,5,This screen protector is good to have to protect your phone from damages
negtive,3,The edges have started chipping after a few days and it shouldn't for the price
positive,4,Had this protective cover but broke within 1 month| Had to buy again
positive,4,Would not seal around the edges very well so slight lift but still good|
positive,5,This is an awesome phone screen for my phone| It protects it so well|
negtive,2,Had my phone 4 days and the screen protector cracked in numerous places|
positive,5,I can finally see the screen clearly| It is a very protective cover|
positive,5,Very easy to install| Overall very happy with product|
negtive,3,This is holding up but im concerned it doesnt fully cover the screen|
positive,5,Great very good the best no problems at all don't have a bad thing to say
positive,5,Received a better offer at Best Buys than going directly to the Verizon store
negtive,1,I could not fit a case over this glass| did not fit well to me S7edge
positive,5,The screen protector is very nice and the warranty makes it worthwhile|
positive,4,Not real easy to install on the phone unless you've done it before|
positive,5,It's a great screen saver||Easy to install and has a crystal clear screen image|
positive,5,It's one of those things that is a must for your new cell phone| Love it!
positive,5,Good glass protector| Does not leave smudges on screen like others I've had
positive,5,Able to drop and save screen from damage and broken screen
positive,5,Love the look| easy to clean and works better outdoors than those film sheets|
positive,5,Great screen protect that fits perfectly| Bought one for the kids|
positive,5,I dropped my phone and the shield did it's job and my phone did not break|
positive,4,Screen protector fits good onto my Galaxy S7 and had Best buy put it on for me|
positive,5,I dropped my phone and the protector saved my screen and didn't even crack|
negtive,3,It has saved my screen cut cracks in it are sharp no cut just have to svoid
positive,5,I alway purchase a glass screen for all the various phone this I purchase|
positive,5,I bought this screen protector to keep my phone from getting scratched
negtive,1,Doesn't fit screen correctly| Horrible look| looks like a flee market product|
positive,5,Great buy| I would definitely recommend this to anyone in the market for one!
negtive,2,The cover does it job| just where it was installed the coiner broke in a day|
negtive,3,I like how clear it is but i dont like that it leaves finger prints so easily|
